"label","gender","profession","ideology_binary","ideology_multiclass","tweet"
"0167c28202dbc457f06830360dc96437","male","journalist","right","moderate_right","@user Léase el hilo del tweet que citan, que no duele...."
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","3. Las cuentas de Twitter de la derecha y la ultraderecha compartieron la noticia falsa. Pero la clave de que el bulo funcionara fue que la mayoría de los medios informaron de las reacciones, dando por bueno el bulo ¿Es esto ético? Vean esta escena👇🏻."
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","Cuando dije que Felipe González tenía las manos manchadas de cal viva el periodismo corrupto puso el grito en el cielo. Barrionuevo reconoce en El País que era un jefe de los GAL y el periodismo corrupto calla…"
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","Mi análisis de las facha wars en 3 (spoiler: ojo con reírse, si están en guerra es porque están fuertes) 👇"
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","Tuvimos que cambiar de guardería a nuestros bebés porque un sicario de Inda les acosó. Jamás has criticado su presencia en La Sexta. Lamento que te insulten en Twitter y ojalá nunca te hagan lo que nos hicieron, pero puedes meterte tu hipocresía donde te quepa"
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","Voy a volver a llamar a mi colega Vladímir a ver si se estira y pone unos rublos en @user 🤔"
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","“Un [POLITICAL_PARTY] experto frente a un Podemos inexperto. La intervención torpe de Llop y la delirante de su asesor torcieron esa estrategia. Ambas ponían en cuestión el espíritu de la ley, basada en el consentimiento: sólo sí es sí”. [POLITICIAN] sobre el fracaso del relato del [POLITICAL_PARTY]"
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","¿Qué puede ganar Europa con la ampliación de la OTAN y la tensión con Rusia? Lo comenté en @user 👇🏾"
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","La mayoría de las agresiones sexuales no dejan lesiones físicas visibles. No lo digo yo, lo dice la macroencuesta de violencia contra la mujer 👇🏻"
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","Hay correlaciones de fuerzas y correlaciones de debilidades y lo que dice y prescribe aquí @user no solo es sensato, también es de ser buena gente."
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","Los monárquicos quieren que los españoles debatamos de si hay que reformar la monarquía. Pero el debate es qué es lo mejor para España: monarquía o república 👇🏻"
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","Juan Carlos I ha recibido por parte de la justicia el mismo trato que cualquier ciudadano. Quien lo niegue es un bolivariano y un amigo de Putin. [HASHTAG]. 📺 YouTube: 📻 Spotify:"
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","Ya que Telegram es TT (y eso no es poca cosa vista la tensión mediática-bélica) os recuerdo que podéis seguir a @user en Telegram. Sí sí en Telegram. Y ya os digo que Putin de momento no nos sigue 👇🏻."
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","Si [POLITICIAN] pacta con el [POLITICAL_PARTY] volver al Código Penal que permitió la sentencia de La Manada cometerá un error que pagará caro"
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","Lo que hizo Zelenski en el Congreso de los Diputados tiene una fuerza ideológica bestial. Ha puesto a España a discutir sobre la Guerra Civil para favorecer sus difíciles objetivos políticos y militares.. Escribo en @user 👇🏻."
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","Yo no pretendo dar lecciones a nadie señor. Solo hago un podcast y doy mi opinión escribiendo donde me dejan. Usted escribe en un periódico franquista como ABC y en un tabloide financiado por millonarios venezolanos. Le deberían hacer a usted catedrático de periodismo por eso"
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","Hoy @user escribe muy barroco. Permítanme que intente una traducción de su mensaje al ruso-chino: O el Presidente sacrifica al [POLITICAL_PARTY] caoba (cae la dama, Perestroika) o todo será caos bajo las estrellas ."
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","Que el periódico conservador más importante de Chile dedique un editorial al debate que tuvimos allí sobre la necesidad de democratizar el poder mediático revela la importancia política del asunto. Obviamente El Mercurio no desea la democratización; por eso van tirando línea"
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","El neoliberalismo es un disparate como conjunto de políticas públicas, pero su fuerza ideológica sigue siendo arrolladora 👇🏻"
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","Paradojas de la vida… Antonio García Ferreras le puso voz a Ben Bradlee en un podcast sobre el Watergate hace un tiempo. Es como si Villarejo le pusiera voz a Hank Schrader, el cuñado de Walter White en Breaking Bad…"
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","Juzgan a un tipo por acosar a nuestros hijos pequeños (la fiscalía pide un año de cárcel) y la agencia pública de prensa habla de “juicio Podemos” y lo ilustra con una foto en la que salimos riéndonos. Es alucinante la falta de escrúpulos"
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","@user Yo me dedicaría a deconstruirle la paella al capitán del Bígaro… En persona perdemos mucho"
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","¿Qué deberían hacer el [POLITICAL_PARTY] y [POLITICAL_PARTY] para volver a gobernar? ¿Qué debería hacer la progresía mediática? Aquí doy mi opinión 👇🏻"
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","Si compras los marcos de la derecha, arrasa la derecha. Lo del chuletón al punto y las cosas que dicen Page y Lambán son precisamente eso. Aquí lo intento explicar 👇🏻"
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","1973. La federación soviética dijo que sus futbolistas no podían jugar en el estadio de Santiago “salpicado con sangre de patriotas chilenos"". La FIFA dijo que o jugaban o perdían. No jugaron pero dieron una lección moral a muchas supuestas democracias."
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","Lo que hemos visto en Lorca es el resultado de la estrategia de la derecha política y mediática. Lanzan un bulo, los medios se hacen eco y los líderes de la derecha y la ultraderecha alientan el asalto 👇🏻"
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","La encuesta de PRISA confirma algo que dicen todas las encuestas. Sin Catalunya y Euskadi [POLITICAL_PARTY] y [POLITICAL_PARTY] podrían tener mayoría absoluta. Es algo que la izquierda estatal debe asumir para construir sus alianzas 👇🏻"
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","Las víctimas de los abusos sexuales de religiosos que quedarán impunes tienen derecho a contar la verdad en el Congreso 👇🏻"
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","Cuando un general que estuvo al mando de todos los ejércitos te deja con esta cara 👇🏻"
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","La gente lo sabe… pero a él se la suda… no viaja a Turquía…"
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","@user Ojo, también sé hacer paella, pero ni es el arroz que mejor me sale ni me parece que sea el mejor arroz posible…"
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","Sara Serrano, nuestra matemática, presentará datos muy interesantes sobre Chile. Manu Levin analizará claves mediáticas comparadas entre Chile y España. En la mesa de análisis estará la analista chilena @user Y presentamos nueva sección con @user al mando😇"
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","4. Creo que entender el periodismo como un árbitro imparcial que simplemente informa de los hechos, no ayuda a prevenir la mentira. Lo que le han hecho a [POLITICIAN] no solo ha degradado la política, sino también el periodismo. Aquí el artículo completo 👇🏻."
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","🍿 @user nos habla de la manipulación mediática y la crisis del [POLITICAL_PARTY] a partir del análisis de “La cortina de humo” de Barry Levinson"
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","“El desencuentro entre [POLITICAL_PARTY], [POLITICAL_PARTY] y [POLITICAL_PARTY] [en la reforma laboral] ha sido malo para las tres formaciones y para los intereses que representan. Ninguno de los tres ha ganado nada de los reproches cruzados”. Escribo en @user 👇🏻."
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","Que una directiva de elogie esta basura contra Canal Red me parece una falta de respeto, no ya a los lectores, sino al propio periodismo que se dice crítico e independiente. Ya está bien"
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","¿Qué la derecha y la ultraderecha mienten en el Congreso? Pues claro. Creo que no hace falta una investigación periodística para verlo. El problema es otro. El problema es que solo repiten lo que dicen ciertos medios. Y eso ya lo investigan y lo cuentan muchos menos periodistas👇🏻"
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","De la izquierda cuqui a la RAF… La pasti roja de La Base se te subió demasiado ayer. Te las mandaremos regularmente 😉"
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","Con esto del TC hasta los que preferían a [POLITICAL_PARTY] antes que a Podemos, están viendo las orejas al lobo y han cambiado ya su vocabulario. Lo que es acatar, acatan pero hoy hablan de golpe, de insubordinación de los aparatos del Estado y de derecha mediática y judicial 👇🏻"
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","“Medios y cloacas” que ya va por la tercera edición, entre los libros de no ficción más leídos. No hace falta publicar en Planeta ni con los grandes. Gracias @user"
"01d2f381404c5a4e52882c725dd14a95","male","politician","left","left","Tras el asesinato político de [POLITICIAN] ¿Es posible imaginar una derecha no alineada con [POLITICAL_PARTY]? En @user analizamos el comportamiento de las derechas política, judicial y económico-mediática para responder a la pregunta. Con @user y @user . 18h"
"02ee1d4be5d01acaa5aa59698b086bf8","female","journalist","right","moderate_right","A la hora de recibir, a los árabes no les falta detalle. La ceremonia oficial de bienvenida al [HASHTAG] está a punto de comenzar en el Palacio Real. Periodistas corriendo (como siempre) para encontrar un hueco donde seguir la ceremonia."
"02ee1d4be5d01acaa5aa59698b086bf8","female","journalist","right","moderate_right","Aeropuerto de [HASHTAG]. Todo preparado para despegar hacia [HASHTAG] en"
"02ee1d4be5d01acaa5aa59698b086bf8","female","journalist","right","moderate_right","Hoy la [HASHTAG] venía con “sorpresa”: breve actuación de los “Black Blue Brothers”, un grupo de artistas de"
"02ee1d4be5d01acaa5aa59698b086bf8","female","journalist","right","moderate_right","¡Bravissima!. Un premio más para una periodista que se “mancha” las suelas de los zapatos. Enhorabuena @user"
"02ee1d4be5d01acaa5aa59698b086bf8","female","journalist","right","moderate_right","Últimas horas del [HASHTAG] en la . Encuentro con los obispos del país y después avión rumbo a [HASHTAG]. En marcha la caravana de periodistas con @user , @user , @user , @user , @user y @user"
"02ee1d4be5d01acaa5aa59698b086bf8","female","journalist","right","moderate_right","“El recuerdo del exterminio de millones de personas no puede ser ni olvidado ni negado. No se puede impulsar la fraternidad sin haber disipado las raíces del odio y la violencia que ha alimentado el horror del ”. [HASHTAG]. [HASHTAG]. [HASHTAG]."
"02ee1d4be5d01acaa5aa59698b086bf8","female","journalist","right","moderate_right","@user Promesas del periodismo que tanto aprenden de vosotros durante la Semana de Trabajo en . (Y voy avisando, regresan en enero 😉)"
